,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
61,61,2023-02-26,,BRK,W,129,127,127.5,125.5,101.2,.311,.333,.630,55.4,44.4,6.9,4.2,,.589,12.8,29.5,.256,,.575,8.3,84.6,.310
62,62,2023-02-28,,WAS,L,116,119,123.1,126.3,94.3,.204,.376,.572,46.7,48.8,4.2,9.2,,.532,8.2,28.9,.183,,.526,7.0,64.4,.175
63,63,2023-03-03,,POR,W,129,111,126.5,108.9,102.0,.176,.286,.658,55.8,57.7,9.8,10.4,,.637,14.8,28.6,.143,,.546,15.1,78.6,.184
64,64,2023-03-04,@,MIA,L,109,117,112.5,120.8,96.9,.380,.380,.591,46.3,59.5,12.4,2.1,,.525,14.8,24.4,.329,,.584,16.9,69.2,.241
65,65,2023-03-06,@,MIA,L,128,130,134.7,136.8,95.0,.250,.315,.627,53.6,54.9,5.3,0.0,,.603,8.9,33.3,.185,,.636,10.5,75.8,.416
66,66,2023-03-08,@,WAS,W,122,120,123.2,121.2,99.0,.306,.341,.633,48.0,57.8,11.1,9.3,,.600,10.2,19.5,.235,,.639,15.8,82.4,.169
67,67,2023-03-10,@,WAS,W,114,107,112.7,105.8,101.2,.200,.326,.551,51.7,59.5,8.9,6.6,,.521,11.9,26.5,.158,,.528,12.7,82.5,.159
68,68,2023-03-11,,BOS,L,125,134,122.6,131.4,102.0,.160,.340,.584,54.5,48.0,3.9,7.5,,.550,8.5,27.1,.150,,.653,7.4,87.5,.105
69,69,2023-03-13,,MIN,L,115,136,110.2,130.4,104.3,.289,.227,.526,58.0,38.6,5.8,6.3,,.474,12.1,36.0,.237,,.652,8.9,86.8,.174
70,70,2023-03-17,,GSW,W,127,119,120.7,113.1,105.2,.250,.410,.572,45.5,57.4,6.7,13.8,,.550,8.3,25.5,.170,,.536,13.7,66.7,.143
71,71,2023-03-19,@,SAS,L,118,126,118.0,126.0,100.0,.198,.218,.537,55.4,43.8,4.0,6.1,,.500,9.9,39.2,.168,,.617,10.6,75.6,.106
72,72,2023-03-21,,DET,W,129,107,133.7,110.9,96.5,.379,.400,.582,63.5,59.1,5.2,11.8,,.537,7.5,44.7,.284,,.478,8.1,81.6,.220
73,73,2023-03-22,@,MIN,L,124,125,122.1,123.1,101.6,.294,.306,.646,49.4,62.2,5.9,9.1,,.600,14.3,22.5,.259,,.549,9.5,74.4,.261
74,74,2023-03-25,,IND,W,143,130,140.6,127.8,101.7,.260,.313,.668,56.8,62.3,9.8,13.6,,.630,9.3,40.5,.229,,.615,14.4,73.0,.125
75,75,2023-03-26,,MEM,L,119,123,117.5,121.5,101.3,.265,.316,.544,55.2,60.0,4.0,8.9,,.495,8.4,29.8,.224,,.612,10.2,85.0,.157
76,76,2023-03-28,,CLE,W,120,118,121.7,119.7,98.6,.371,.303,.580,56.0,61.0,5.1,4.4,,.528,10.4,31.8,.292,,.554,7.2,78.7,.161
77,77,2023-03-31,@,BRK,L,107,124,113.7,131.8,94.1,.253,.407,.529,52.9,59.0,6.4,5.5,,.473,9.8,33.3,.231,,.642,11.4,76.9,.125
78,78,2023-04-02,,DAL,W,132,130,120.7,118.9,99.0,.204,.324,.561,53.0,54.9,9.1,5.3,,.528,7.1,30.2,.167,,.568,11.4,78.7,.232
79,79,2023-04-04,@,CHI,W,123,105,123.4,105.3,99.7,.221,.326,.652,60.0,54.2,5.0,12.1,,.616,14.5,21.2,.198,,.500,7.6,87.2,.180
80,80,2023-04-05,,WAS,W,134,116,129.0,111.6,103.9,.476,.357,.659,55.2,69.8,9.6,7.6,,.589,13.6,30.8,.417,,.511,11.7,75.0,.213
81,81,2023-04-07,,PHI,L,131,136,110.3,114.5,107.6,.304,.359,.628,42.2,62.7,9.3,8.8,,.609,16.1,9.3,.207,,.554,14.8,72.3,.225
82,82,2023-04-09,@,BOS,L,114,120,118.6,124.8,96.1,.196,.402,.541,51.5,61.4,11.4,14.3,,.510,7.9,31.4,.155,,.612,13.6,73.9,.124
