,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
56,2022-02-12,A,PHI,L,93,103,36,77,0.468,8,24,0.333,13,15,0.867,5,34,21,3,3,15,16,102.8,113.8,90.5,0.195,0.312,0.556,45.9,58.3,3.3,5.3,0.519,15.2,13.5,0.169,0.544,11.1,78.4,0.215
57,2022-02-15,A,ATL,L,116,124,45,88,0.511,16,41,0.39,10,12,0.833,14,39,30,8,3,13,23,126.4,135.1,91.8,0.136,0.466,0.622,52.7,66.7,8.7,6.4,0.602,12.2,33.3,0.114,0.625,10.7,78.1,0.3
58,2022-02-24,A,DET,L,103,106,34,77,0.442,12,35,0.343,23,34,0.676,8,43,20,3,7,12,21,110.4,113.6,93.3,0.442,0.455,0.56,46.7,58.8,3.2,13.5,0.519,11.5,18.2,0.299,0.471,9.2,72.9,0.291
59,2022-02-26,H,WAS,W,92,86,32,83,0.386,8,25,0.32,20,24,0.833,13,49,22,9,5,13,10,99.9,93.4,92.1,0.289,0.301,0.492,53.8,68.8,9.8,8.6,0.434,12.2,27.1,0.241,0.5,17.7,83.7,0.062
60,2022-02-28,H,MIN,L,122,127,39,74,0.527,15,37,0.405,29,34,0.853,10,38,29,5,3,20,17,126.0,131.2,96.8,0.459,0.5,0.686,55.1,74.4,5.2,6.8,0.628,18.4,30.3,0.392,0.651,12.1,77.8,0.174
61,2022-03-02,H,CHO,L,98,119,37,79,0.468,10,31,0.323,14,21,0.667,4,37,21,6,1,14,18,102.6,124.6,95.5,0.266,0.392,0.555,45.1,56.8,6.3,2.1,0.532,13.7,10.0,0.177,0.606,9.6,78.6,0.188
62,2022-03-04,A,PHI,L,119,125,44,82,0.537,10,28,0.357,21,24,0.875,10,41,30,5,4,12,22,126.5,132.8,94.1,0.293,0.341,0.643,57.7,68.2,5.3,9.5,0.598,11.5,27.0,0.256,0.64,11.0,91.2,0.387
63,2022-03-06,H,TOR,W,104,96,39,85,0.459,11,36,0.306,15,23,0.652,15,58,24,5,7,17,22,108.6,100.2,95.8,0.271,0.424,0.547,56.3,61.5,5.2,10.0,0.524,15.2,32.6,0.176,0.426,6.2,75.4,0.17
64,2022-03-08,A,IND,W,127,124,47,94,0.5,9,32,0.281,24,27,0.889,14,40,25,13,6,8,16,129.4,126.4,98.1,0.287,0.34,0.6,51.3,53.2,13.2,10.2,0.548,7.0,34.1,0.255,0.626,14.8,70.3,0.11
65,2022-03-11,A,MIA,L,105,117,35,79,0.443,8,25,0.32,27,29,0.931,7,40,25,5,2,17,23,107.2,119.4,98.0,0.367,0.316,0.572,48.8,71.4,5.1,3.9,0.494,15.6,17.1,0.342,0.541,8.4,80.5,0.279
66,2022-03-12,A,CHI,L,91,101,36,86,0.419,5,24,0.208,14,17,0.824,5,40,19,7,4,14,19,92.5,102.6,98.4,0.198,0.279,0.487,46.5,52.8,7.1,6.0,0.448,13.0,11.6,0.163,0.494,11.3,81.4,0.159
