,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
20,20,2021-11-27,@,BRK,W,113,107,41,92,.446,13,38,.342,18,21,.857,11,41,17,11,1,12,17,,42,84,.500,7,23,.304,16,21,.762,10,47,25,7,5,20,15
21,21,2021-11-30,,GSW,W,104,96,43,87,.494,12,30,.400,6,11,.545,8,35,28,12,4,12,12,,36,86,.419,14,40,.350,10,14,.714,15,51,25,7,5,22,13
22,22,2021-12-02,,DET,W,114,103,43,79,.544,12,21,.571,16,23,.696,6,44,23,8,3,14,20,,36,80,.450,11,27,.407,20,26,.769,7,36,20,6,6,12,22
23,23,2021-12-03,@,GSW,L,96,118,31,81,.383,8,22,.364,26,35,.743,9,38,23,9,3,14,15,,45,92,.489,19,39,.487,9,12,.750,11,51,30,10,8,17,29
24,24,2021-12-06,,SAS,W,108,104,43,94,.457,10,29,.345,12,18,.667,15,49,27,6,4,17,20,,40,93,.430,11,29,.379,13,19,.684,9,41,31,12,6,15,18
25,25,2021-12-10,,BOS,W,111,90,43,96,.448,14,38,.368,11,11,1.000,14,53,25,4,9,12,21,,35,93,.376,4,26,.154,16,24,.667,15,46,13,7,6,13,17
26,26,2021-12-13,@,LAC,L,95,111,36,96,.375,7,29,.241,16,19,.842,13,41,22,10,3,10,23,,43,78,.551,9,21,.429,16,23,.696,8,45,24,5,7,16,20
27,27,2021-12-14,@,POR,W,111,107,44,93,.473,11,31,.355,12,15,.800,8,49,30,7,0,14,24,,40,96,.417,13,41,.317,14,22,.636,12,48,23,7,3,13,18
28,28,2021-12-16,,WAS,W,118,98,42,79,.532,9,29,.310,25,26,.962,9,47,25,9,2,19,23,,40,82,.488,6,21,.286,12,19,.632,6,32,22,11,3,16,21
29,29,2021-12-19,,CHO,W,137,106,54,95,.568,20,41,.488,9,13,.692,10,57,35,5,8,17,21,,36,100,.360,10,45,.222,24,28,.857,13,43,26,12,6,9,12
30,30,2021-12-21,@,LAL,W,108,90,41,93,.441,12,41,.293,14,15,.933,8,53,29,11,4,16,18,,34,87,.391,7,35,.200,15,23,.652,6,47,14,9,3,14,18
31,31,2021-12-23,,OKC,W,113,101,45,93,.484,15,39,.385,8,13,.615,11,52,26,9,8,13,22,,37,96,.385,11,41,.268,16,21,.762,11,44,17,6,5,12,10
32,32,2021-12-25,,GSW,L,107,116,40,83,.482,11,30,.367,16,16,1.000,9,37,20,5,2,13,17,,42,85,.494,14,37,.378,18,21,.857,12,42,28,11,7,9,22
33,33,2021-12-27,,MEM,L,113,114,41,90,.456,11,31,.355,20,23,.870,10,35,25,11,2,11,16,,45,88,.511,11,29,.379,13,17,.765,15,50,22,10,6,18,23
34,34,2021-12-29,,OKC,W,115,97,41,89,.461,12,34,.353,21,28,.750,18,56,22,7,7,14,15,,38,96,.396,7,35,.200,14,16,.875,14,45,19,6,1,11,24
35,35,2021-12-31,@,BOS,L,108,123,41,100,.410,11,35,.314,15,16,.938,15,37,20,10,2,9,21,,45,83,.542,10,27,.370,23,26,.885,13,51,28,6,7,17,18
36,36,2022-01-02,@,CHO,W,133,99,52,103,.505,17,41,.415,12,12,1.000,14,53,36,15,4,17,21,,39,85,.459,9,35,.257,12,21,.571,5,34,27,10,9,17,15
37,37,2022-01-04,@,NOP,W,123,110,46,85,.541,17,31,.548,14,20,.700,5,42,32,7,5,10,24,,36,89,.404,10,33,.303,28,32,.875,15,48,28,7,3,12,21
38,38,2022-01-06,,LAC,W,106,89,44,107,.411,10,31,.323,8,10,.800,21,63,22,5,7,8,20,,31,86,.360,6,28,.214,21,25,.840,8,49,20,5,7,12,16
39,39,2022-01-08,,MIA,L,100,123,30,79,.380,14,34,.412,26,29,.897,6,35,24,10,1,15,14,,44,88,.500,22,44,.500,13,15,.867,11,49,33,9,1,14,18
40,40,2022-01-11,@,TOR,W,99,95,35,74,.473,11,32,.344,18,22,.818,10,39,25,10,2,20,23,,36,89,.404,8,37,.216,15,25,.600,22,47,15,11,3,14,20
41,41,2022-01-14,@,IND,W,112,94,40,88,.455,11,28,.393,21,23,.913,12,51,24,8,6,14,18,,34,88,.386,13,43,.302,13,18,.722,9,42,20,9,7,12,20
42,42,2022-01-16,@,DET,W,135,108,51,87,.586,11,27,.407,22,30,.733,11,51,30,4,7,14,26,,38,82,.463,9,25,.360,23,34,.676,5,32,25,6,2,9,20
43,43,2022-01-17,@,SAS,W,121,107,49,95,.516,9,32,.281,14,20,.700,12,45,29,9,5,5,18,,41,92,.446,9,30,.300,16,22,.727,13,47,21,3,2,12,16
44,44,2022-01-20,@,DAL,W,109,101,39,86,.453,8,36,.222,23,25,.920,5,40,25,13,1,7,21,,37,85,.435,11,37,.297,16,20,.800,10,50,19,1,3,19,22
