,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
48,2022-01-28,A,HOU,W,125,110,46,81,.568,17,39,.436,16,20,.800,4,34,20,10,4,13,24,124.9,110.0,100.0,.247,.481,.696,47.2,43.5,10.0,10.5,.673,12.6,10.8,.198,.544,15.5,85.7,.304
49,2022-01-30,A,CHI,L,116,130,43,83,.518,18,39,.462,12,16,.750,5,36,23,4,3,12,12,121.1,135.7,95.8,.193,.470,.644,45.0,53.5,4.2,5.2,.627,11.8,12.2,.145,.628,6.7,79.5,.189
50,2022-01-31,A,OKC,L,81,98,34,81,.420,7,38,.184,6,8,.750,6,41,18,7,6,14,20,88.4,107.0,91.6,.099,.469,.479,45.1,52.9,7.6,13.3,.463,14.2,13.3,.074,.477,11.4,76.1,.186
51,2022-02-02,A,LAL,L,94,99,35,98,.357,14,42,.333,10,19,.526,18,55,23,11,3,12,28,97.7,102.9,96.2,.194,.429,.442,50.9,65.7,11.4,6.3,.429,10.1,30.5,.102,.494,14.7,75.5,.282
52,2022-02-04,H,OKC,L,93,96,40,101,.396,6,33,.182,7,10,.700,17,53,18,7,4,12,18,97.3,100.4,95.6,.099,.327,.441,50.5,45.0,7.3,8.9,.426,10.2,30.4,.069,.466,12.7,73.5,.172
53,2022-02-05,H,MIL,L,108,137,41,85,.482,14,45,.311,12,21,.571,9,38,25,6,6,16,18,108.8,138.0,99.3,.247,.529,.573,46.3,61.0,6.0,14.3,.565,14.5,20.9,.141,.658,9.0,74.4,.174
54,2022-02-08,H,ORL,L,95,113,32,91,.352,11,38,.289,20,26,.769,17,50,21,9,5,13,12,99.3,118.1,95.7,.286,.418,.464,50.0,65.6,9.4,9.6,.412,11.3,29.8,.220,.594,13.0,76.7,.067
55,2022-02-09,H,LAL,W,107,105,42,89,.472,10,32,.313,13,16,.813,11,41,26,15,3,11,15,111.8,109.7,95.7,.180,.360,.557,51.9,61.9,15.7,8.1,.528,10.3,23.9,.146,.669,20.8,90.9,.081
56,2022-02-12,H,NYK,W,112,103,40,84,.476,15,40,.375,17,20,.850,9,51,29,3,2,15,26,115.6,106.3,96.9,.238,.476,.603,55.4,72.5,3.1,4.8,.565,13.9,22.0,.202,.457,11.1,82.4,.358
57,2022-02-14,A,MIL,W,122,107,45,99,.455,18,43,.419,14,19,.737,14,58,30,8,6,13,19,116.9,102.5,104.4,.192,.434,.568,57.4,66.7,7.7,12.5,.545,10.8,27.5,.141,.500,11.5,88.0,.202
58,2022-02-16,A,MEM,W,123,119,43,85,.506,13,32,.406,24,32,.750,13,43,23,6,5,12,27,126.9,122.8,96.9,.376,.376,.621,52.4,53.5,6.2,9.1,.582,10.8,31.0,.282,.500,8.0,75.0,.400
59,2022-02-24,H,GSW,L,95,132,31,79,.392,9,35,.257,24,29,.828,6,31,16,5,4,18,29,94.6,131.4,100.5,.367,.443,.518,40.3,51.6,5.0,8.5,.449,16.4,14.3,.304,.597,10.5,71.4,.307
