,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2022-10-21,A,MIA,W,111,104,41,79,.519,14,33,.424,15,15,1.000,12,43,17,4,11,19,23,120.8,113.2,91.9,.190,.418,.648,54.4,41.5,4.4,16.7,.608,18.2,32.4,.190,.500,8.4,73.8,.130
2,2022-10-22,A,ORL,W,126,120,42,87,.483,19,47,.404,23,28,.821,7,37,24,5,6,8,21,128.4,122.3,98.1,.322,.540,.634,43.5,57.1,5.1,9.8,.592,7.5,16.3,.264,.553,7.9,71.4,.158
3,2022-10-24,A,CHI,L,102,120,37,100,.370,18,48,.375,10,12,.833,14,45,26,5,7,10,24,104.2,122.6,97.8,.120,.480,.484,42.9,70.3,5.1,10.6,.460,8.7,23.3,.100,.540,11.5,68.9,.299
4,2022-10-28,H,CLE,L,123,132,42,82,.512,13,33,.394,26,32,.813,5,34,28,9,2,19,27,115.4,123.9,96.5,.390,.402,.640,44.7,66.7,8.4,3.8,.591,16.5,13.2,.317,.609,12.8,76.3,.299
5,2022-10-30,H,WAS,W,112,94,36,79,.456,21,47,.447,19,20,.950,4,47,29,4,5,13,15,117.2,98.3,95.6,.253,.595,.638,48.0,80.6,4.2,7.6,.589,12.9,10.0,.241,.423,7.1,74.1,.112
6,2022-11-02,A,CLE,L,113,114,38,93,.409,11,41,.268,26,27,.963,8,52,26,5,9,14,24,103.5,104.4,98.9,.290,.441,.539,50.5,68.4,4.6,14.8,.468,11.8,16.0,.280,.475,9.0,83.0,.190
7,2022-11-04,H,CHI,W,123,119,41,83,.494,9,31,.290,32,39,.821,7,39,24,5,7,13,23,117.7,113.9,104.5,.470,.373,.614,51.3,58.5,4.8,12.7,.548,11.5,17.5,.386,.584,15.3,88.9,.265
8,2022-11-05,A,NYK,W,133,118,47,88,.534,27,51,.529,12,12,1.000,8,34,30,5,2,12,17,139.6,123.8,95.3,.136,.580,.713,43.6,63.8,5.2,3.2,.688,11.4,20.0,.136,.572,11.8,68.4,.167
9,2022-11-07,A,MEM,W,109,106,38,82,.463,12,37,.324,21,28,.750,7,45,26,5,6,15,19,109.5,106.5,99.5,.341,.451,.578,50.0,68.4,5.0,12.8,.537,13.7,15.9,.256,.533,10.2,82.6,.099
10,2022-11-09,H,DET,W,128,112,47,88,.534,18,46,.391,16,21,.762,8,43,31,5,4,12,25,129.2,113.0,99.1,.239,.523,.658,47.3,66.0,5.0,7.1,.636,11.0,19.5,.182,.455,8.6,70.0,.348
11,2022-11-11,H,DEN,W,131,112,50,90,.556,16,37,.432,15,20,.750,10,46,30,3,5,7,19,140.9,120.5,93.0,.222,.411,.663,54.8,60.0,3.2,7.9,.644,6.6,27.0,.167,.522,4.7,76.6,.174
12,2022-11-12,A,DET,W,117,108,39,91,.429,18,48,.375,21,24,.875,9,42,27,6,4,7,17,120.2,111.0,97.3,.264,.527,.576,45.7,69.2,6.2,7.8,.527,6.4,18.8,.231,.506,12.5,75.0,.202
13,2022-11-14,H,OKC,W,126,122,46,96,.479,10,37,.270,24,29,.828,10,46,25,15,7,14,20,112.2,108.6,112.3,.302,.385,.579,47.4,54.3,13.4,10.3,.531,11.4,19.6,.250,.536,15.1,78.3,.173
14,2022-11-16,A,ATL,W,126,101,48,88,.545,21,46,.457,9,10,.900,6,49,29,4,8,14,20,126.8,101.6,99.4,.114,.523,.682,52.1,60.4,4.0,11.6,.665,13.2,16.2,.102,.450,7.8,75.4,.099
15,2022-11-18,A,NOP,W,117,109,41,85,.482,20,46,.435,15,17,.882,11,46,28,6,3,17,13,122.2,113.8,95.8,.200,.541,.633,55.4,68.3,6.3,5.8,.600,15.5,26.8,.176,.569,10.6,83.3,.115
16,2022-11-21,A,CHI,L,107,121,38,87,.437,19,50,.380,12,17,.706,5,38,28,3,4,15,18,105.8,119.6,101.2,.195,.575,.566,42.7,73.7,3.0,6.7,.546,13.7,10.4,.138,.596,10.1,80.5,.169
17,2022-11-23,H,DAL,W,125,112,45,84,.536,17,34,.500,18,21,.857,6,38,29,4,4,11,22,128.0,114.7,97.7,.250,.405,.670,52.1,64.4,4.1,7.8,.637,10.6,16.7,.214,.604,13.3,86.5,.159
18,2022-11-25,H,SAC,W,122,104,41,83,.494,16,37,.432,24,27,.889,4,38,27,9,6,10,24,121.3,103.4,100.6,.325,.446,.643,45.8,65.9,8.9,11.8,.590,9.5,10.5,.289,.466,15.5,75.6,.264
19,2022-11-27,H,WAS,W,130,121,44,80,.550,16,34,.471,26,26,1.000,10,38,25,2,5,14,23,140.7,131.0,92.4,.325,.425,.711,56.7,56.8,2.2,9.3,.650,13.3,30.3,.325,.579,4.0,82.4,.317
20,2022-11-28,H,CHO,W,140,105,55,93,.591,24,52,.462,6,7,.857,9,39,40,10,5,13,18,143.2,107.4,97.7,.075,.559,.729,51.3,72.7,10.2,8.8,.720,11.9,27.3,.065,.552,17.8,69.8,.116
21,2022-11-30,H,MIA,W,134,121,46,83,.554,22,45,.489,20,23,.870,11,41,32,7,0,17,18,137.9,124.5,97.2,.277,.542,.720,56.2,69.6,7.2,0.0,.687,15.4,32.4,.241,.622,13.8,76.9,.100
22,2022-12-02,H,MIA,L,116,120,40,87,.460,15,45,.333,21,28,.750,7,48,26,6,2,20,18,104.6,108.2,100.4,.322,.517,.584,49.0,65.0,5.4,3.0,.546,16.8,15.6,.241,.530,12.8,77.4,.129
23,2022-12-04,A,BRK,W,103,92,35,81,.432,15,38,.395,18,20,.900,8,48,18,11,9,15,19,108.5,96.9,94.9,.247,.469,.573,51.6,51.4,11.6,15.5,.525,14.3,19.0,.222,.458,13.0,78.4,.179
24,2022-12-05,A,TOR,W,116,110,44,90,.489,13,36,.361,15,21,.714,13,49,27,6,3,11,22,119.9,113.7,96.7,.233,.400,.584,51.6,61.4,6.2,5.3,.561,10.0,27.7,.167,.518,11.7,75.0,.259
25,2022-12-07,A,PHO,W,125,98,49,101,.485,16,45,.356,11,13,.846,11,53,29,14,3,12,20,119.3,93.5,104.8,.129,.446,.586,52.0,59.2,13.4,4.9,.564,10.1,23.4,.109,.441,15.1,76.4,.172
26,2022-12-10,A,GSW,L,107,123,38,87,.437,12,40,.300,19,26,.731,6,39,17,8,6,10,14,106.0,121.9,100.9,.299,.460,.543,42.4,44.7,7.9,11.3,.506,9.2,12.5,.218,.582,11.4,75.0,.174
