,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
46,2022-01-25,H,DEN,L,105,110,41,97,0.423,12,36,0.333,11,14,0.786,9,36,25,14,5,9,25,103.5,108.4,101.4,0.144,0.371,0.509,39.1,61.0,13.8,9.6,0.485,8.0,18.4,0.113,0.494,20.4,62.8,0.321
47,2022-01-28,A,ORL,L,103,119,32,87,0.368,10,29,0.345,29,37,0.784,14,41,23,10,9,10,24,106.0,122.4,97.2,0.425,0.333,0.499,46.6,71.9,10.3,15.5,0.425,8.8,26.4,0.333,0.566,13.7,77.1,0.301
48,2022-01-30,H,CLE,W,115,105,42,91,0.462,10,26,0.385,21,25,0.84,16,48,26,7,4,9,21,126.7,115.7,90.8,0.275,0.286,0.564,53.9,61.9,7.7,8.3,0.516,8.1,35.6,0.231,0.543,10.6,72.7,0.195
49,2022-02-01,H,NOP,L,101,111,41,84,0.488,8,32,0.25,11,14,0.786,6,35,21,7,3,18,25,103.0,113.2,98.1,0.167,0.381,0.56,43.2,51.2,7.1,4.9,0.536,16.6,16.7,0.131,0.483,12.9,64.4,0.281
50,2022-02-03,H,MIN,L,117,128,40,91,0.44,15,46,0.326,22,28,0.786,13,45,27,3,6,15,24,114.8,125.6,101.9,0.308,0.505,0.566,51.7,67.5,2.9,11.3,0.522,12.7,28.3,0.242,0.592,12.4,78.0,0.287
51,2022-02-04,H,BOS,L,93,102,34,104,0.327,10,26,0.385,15,20,0.75,20,56,18,5,4,11,24,96.2,105.5,96.7,0.192,0.25,0.412,50.5,52.9,5.2,7.4,0.375,8.9,31.3,0.144,0.506,12.3,76.6,0.232
52,2022-02-06,A,MIN,L,105,118,40,95,0.421,12,32,0.375,13,19,0.684,14,47,28,6,9,10,22,108.5,121.9,96.8,0.2,0.337,0.508,48.0,70.0,6.2,16.4,0.484,8.8,25.9,0.137,0.555,9.1,75.0,0.187
53,2022-02-08,A,DAL,L,86,116,33,87,0.379,5,30,0.167,15,22,0.682,13,45,20,5,2,15,24,89.8,121.1,95.8,0.253,0.345,0.445,48.9,60.6,5.2,4.7,0.408,13.4,24.1,0.172,0.62,12.7,84.2,0.228
54,2022-02-10,H,MEM,L,107,132,41,94,0.436,7,35,0.2,18,21,0.857,10,40,27,4,7,9,29,105.9,130.7,101.0,0.223,0.372,0.518,40.0,65.9,4.0,11.3,0.473,8.0,19.2,0.191,0.56,9.8,62.5,0.315
55,2022-02-11,H,CHO,L,119,141,48,102,0.471,12,35,0.343,11,18,0.611,16,45,32,10,6,18,20,109.2,129.4,109.0,0.176,0.343,0.541,46.9,66.7,9.2,10.9,0.529,14.1,30.8,0.108,0.649,14.4,65.9,0.155
56,2022-02-14,A,WAS,L,94,103,32,85,0.376,8,23,0.348,22,27,0.815,13,44,19,7,3,11,19,100.6,110.2,93.4,0.318,0.271,0.485,49.4,59.4,7.5,5.4,0.424,10.2,27.1,0.259,0.524,13.9,75.6,0.165
57,2022-02-16,A,BOS,W,112,111,43,93,0.462,16,30,0.533,10,13,0.769,18,47,28,9,1,16,17,117.9,116.8,95.0,0.14,0.323,0.567,61.0,65.1,9.5,2.2,0.548,13.9,39.1,0.108,0.63,15.0,93.5,0.182
58,2022-02-24,H,CLE,W,106,103,35,86,0.407,11,34,0.324,25,28,0.893,13,49,23,8,8,10,24,113.6,110.4,93.3,0.326,0.395,0.539,53.3,65.7,8.6,19.0,0.471,9.2,27.1,0.291,0.519,11.5,81.8,0.299
59,2022-02-26,H,BOS,L,104,113,39,87,0.448,7,27,0.259,19,22,0.864,10,41,18,4,4,14,22,109.3,118.8,95.2,0.253,0.31,0.538,52.6,46.2,4.2,6.5,0.489,12.6,27.0,0.218,0.534,9.3,75.6,0.216
60,2022-02-27,A,CHO,W,127,126,50,110,0.455,14,40,0.35,13,18,0.722,22,54,30,10,3,14,29,119.4,118.5,96.3,0.164,0.364,0.539,54.0,60.0,9.4,5.2,0.518,10.6,39.3,0.118,0.579,14.1,72.7,0.258
61,2022-03-01,A,WAS,L,113,116,43,90,0.478,8,27,0.296,19,23,0.826,14,43,23,9,3,12,21,119.1,122.3,94.9,0.256,0.3,0.564,50.6,53.5,9.5,5.4,0.522,10.7,31.8,0.211,0.579,13.8,70.7,0.256
62,2022-03-03,A,TOR,W,108,106,38,84,0.452,11,37,0.297,21,28,0.75,11,42,25,4,5,9,29,118.9,116.7,90.9,0.333,0.44,0.561,50.6,65.8,4.4,8.8,0.518,8.5,28.9,0.25,0.476,9.2,68.9,0.325
