,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
52,2022-02-04,H,CLE,L,101,102,38,92,.413,14,43,.326,11,12,.917,15,52,27,9,2,14,22,107.9,109.0,93.6,.130,.467,.519,50.5,71.1,9.6,3.6,.489,12.6,29.4,.120,.478,10.8,71.2,.178
53,2022-02-05,H,MIA,L,86,104,33,86,.384,10,36,.278,10,16,.625,12,50,23,4,5,19,19,88.1,106.5,97.6,.186,.419,.462,50.5,69.7,4.1,8.5,.442,17.0,24.0,.116,.478,10.8,77.6,.187
54,2022-02-07,H,TOR,L,101,116,39,95,.411,9,40,.225,14,16,.875,9,38,28,11,4,13,19,100.3,115.3,100.6,.168,.421,.495,42.7,71.8,10.9,8.2,.458,11.3,19.6,.147,.577,15.7,67.4,.226
55,2022-02-09,H,CHI,L,109,121,40,93,.430,13,43,.302,16,23,.696,11,43,26,7,1,8,16,112.9,125.4,96.5,.247,.462,.529,51.8,65.0,7.3,2.0,.500,7.2,23.9,.172,.659,11.7,86.5,.159
56,2022-02-11,A,DET,W,141,119,54,97,.557,18,42,.429,15,23,.652,15,51,36,13,2,18,22,129.4,109.2,109.0,.237,.433,.658,53.1,66.7,11.9,3.0,.649,14.4,34.1,.155,.529,14.1,69.2,.108
57,2022-02-12,H,MEM,L,118,125,39,97,.402,14,45,.311,26,33,.788,18,53,28,7,6,16,29,108.7,115.2,108.5,.340,.464,.529,48.2,71.8,6.5,9.5,.474,12.5,30.5,.268,.547,13.3,68.6,.208
58,2022-02-15,A,MIN,L,120,126,42,102,.412,8,33,.242,28,37,.757,16,62,31,9,7,14,30,103.0,108.2,105.5,.363,.324,.507,51.7,73.8,7.7,13.0,.451,10.6,28.1,.275,.454,9.2,73.0,.248
59,2022-02-17,H,MIA,L,107,111,38,95,.400,10,42,.238,21,30,.700,17,58,27,6,4,18,28,99.6,103.3,88.9,.316,.442,.494,50.9,71.1,5.6,7.4,.453,14.3,29.3,.221,.471,11.1,73.2,.147
60,2022-02-25,H,TOR,W,125,93,52,94,.553,15,40,.375,6,9,.667,13,52,34,10,7,16,20,126.5,94.2,98.8,.096,.426,.638,59.1,65.4,10.1,11.5,.633,14.0,33.3,.064,.476,14.5,79.6,.155
61,2022-02-27,H,DET,L,126,127,45,89,.506,13,31,.419,23,34,.676,12,46,25,8,8,17,19,118.5,119.4,96.3,.382,.348,.606,46.0,55.6,7.5,11.4,.579,14.1,27.3,.258,.518,10.6,60.7,.118
62,2022-02-28,A,MIL,L,106,130,36,93,.387,14,39,.359,20,32,.625,9,40,22,6,1,8,27,104.4,128.0,101.6,.344,.419,.495,39.2,61.1,5.9,2.2,.462,7.0,16.7,.215,.538,10.8,64.6,.352
63,2022-03-02,A,CLE,W,119,98,43,85,.506,17,38,.447,16,22,.727,9,45,32,10,5,10,21,124.6,102.6,95.5,.259,.447,.628,54.9,74.4,10.5,10.4,.606,9.6,21.4,.188,.532,13.7,90.0,.177
64,2022-03-05,H,SAS,W,123,117,42,91,.462,16,42,.381,23,29,.793,11,50,29,8,5,9,16,122.0,116.0,100.8,.319,.462,.593,49.5,69.0,7.9,8.2,.549,8.0,22.4,.253,.515,8.6,75.0,.163
65,2022-03-08,H,BRK,L,121,132,45,92,.489,13,41,.317,18,22,.818,10,41,26,12,3,15,24,116.8,127.4,103.6,.239,.446,.595,51.9,57.8,11.6,6.4,.560,12.9,23.8,.196,.671,14.4,83.8,.268
66,2022-03-09,H,BOS,L,101,115,36,85,.424,8,33,.242,21,28,.750,15,46,18,8,7,16,15,107.7,122.6,93.8,.329,.388,.519,49.5,50.0,8.5,12.5,.471,14.1,32.6,.247,.559,10.0,66.0,.118
67,2022-03-11,A,NOP,W,142,120,52,87,.598,22,47,.468,16,20,.800,6,38,41,11,1,14,23,140.7,118.9,100.9,.230,.540,.741,48.7,78.8,10.9,2.1,.724,12.8,18.2,.184,.587,14.9,71.1,.221
68,2022-03-14,A,OKC,W,134,116,49,91,.538,20,35,.571,16,21,.762,8,37,33,12,7,6,17,136.1,117.8,98.5,.231,.385,.668,43.0,67.3,12.2,15.2,.648,5.6,18.2,.176,.556,15.5,69.0,.178
69,2022-03-16,H,ATL,W,116,106,43,87,.494,11,35,.314,19,23,.826,11,43,30,8,8,9,18,123.4,112.8,94.0,.264,.402,.597,50.0,69.8,8.5,14.3,.557,8.5,26.2,.218,.500,10.8,72.7,.140
